Date,event,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
2010-10-25,1,24.100000381469727,24.39999961853028,22.100799560546875,23.34000015258789,23.30257225036621,25180000,,,,,,,0,0,0
2010-10-26,0,22.800199508666992,23.39999961853028,22.5,22.5,22.46391868591309,7200000,-0.0366533241856485,,,,,,0,0,0
2010-10-27,0,22.5,23.200000762939453,22.20240020751953,22.700000762939453,22.663599014282227,3685000,0.0088496488866495,,,0.0321754608235708,,,1,0,0
2010-10-28,0,22.709999084472656,22.709999084472656,22.100000381469727,22.5,22.46391868591309,2900000,-0.0088496488866495,,,0.022937705712859,,,-1,0,0
2010-10-29,0,22.600000381469727,22.89999961853028,22.39999961853028,22.739999771118164,22.703533172607425,825000,0.0106101690468512,,,0.0219325705249757,,,1,0,0
2010-11-01,0,22.84000015258789,23.779800415039062,22.84000015258789,23.5,23.46231460571289,910000,0.0328749428928877,,,0.0259041581474973,,,1,0,0
2010-11-03,0,23.76000022888184,24.200000762939453,23.40340042114257,23.89999961853028,23.86167335510254,2010000,0.0168780218262752,0.0237098095803655,,0.0240192065279057,,,1,0,0
2010-11-04,0,23.89999961853028,24.199800491333008,23.80039978027344,23.959999084472656,23.92157745361328,1385000,0.0025072920602022,0.0628704258262164,,0.0219332301900948,0.0276907373028852,,1,1,0
2010-11-05,0,23.9596004486084,24.440000534057617,23.9596004486084,24.39999961853028,24.36087226867676,5510000,0.0181973816285603,0.0722181585681269,,0.0209392125106955,0.0257358177568651,,1,1,0
2010-11-08,0,24.39999961853028,24.39999961853028,24.0,24.0,23.96151351928711,960000,-0.0165292863172054,0.0645385211375711,,0.0209241313893518,0.0217997265925926,,-1,1,0
2010-11-09,0,24.000200271606445,24.600000381469727,23.600000381469727,23.600000381469727,23.56215476989746,1500000,-0.0168071021524099,0.0371212499383101,,0.0207073757792387,0.0206508153603024,,-1,1,0
2010-11-10,0,24.200000762939453,24.200000762939453,23.220399856567383,23.700000762939453,23.66199493408203,465000,0.0042283521370873,0.0084746591825099,,0.0196672602009596,0.0256561560062288,,1,1,0
2010-11-11,0,23.200000762939453,23.84000015258789,23.200000762939453,23.600000381469727,23.56215476989746,1085000,-0.0042283521370874,-0.0126317147808528,,0.0188220422803279,0.0319389345540815,,-1,-1,0
2010-11-12,0,23.59980010986328,23.699800491333008,23.31220054626465,23.39999961853028,23.36247444152832,345000,-0.008510722134005,-0.0236497289750601,,0.0182096915754602,0.0364463842825536,,-1,-1,0
2010-11-16,0,23.0,23.200000762939453,22.200000762939453,22.24099922180176,22.2053337097168,1245000,-0.0507986086505791,-0.0926457192541994,,0.0221775340465616,0.0529970293784181,,-1,-1,0
2010-11-17,0,22.24099922180176,22.73979949951172,22.24020004272461,22.600000381469727,22.563758850097656,1025000,0.0160125257464799,-0.060103907190514,,0.0219533890005869,0.0553990428332785,,1,-1,0
2010-11-18,0,22.89999961853028,24.07999992370605,22.89999961853028,24.000200271606445,23.961713790893555,1300000,0.0601122518059663,0.016815446767862,,0.0263076361198441,0.0526234647700132,,1,1,0
2010-11-19,0,23.5,24.100000381469727,23.5,24.0,23.96151351928711,1455000,-8.344615452128373e-06,0.0125787500153224,,0.025475801875354,0.0501864085922129,,0,1,0
2010-11-22,0,24.04019927978516,24.04019927978516,23.799999237060547,24.020000457763672,23.981481552124023,815000,0.0008330053614965,0.0176401075139065,,0.0247158906082259,0.0481080631201463,,0,1,0
2010-11-23,0,24.0,24.39999961853028,23.89999961853028,24.200000762939453,24.16119384765625,1040000,0.0074658289796216,0.0336166586275331,,0.024057254341806,0.0466582708502063,,1,1,0
2010-11-24,0,24.600000381469727,27.0,24.600000381469727,27.0,26.95670318603516,1055000,0.1094842013152651,0.1938994685933774,,0.033570244566653,0.0651171466419399,,1,1,0
2010-11-25,0,27.600000381469727,27.600000381469727,26.600000381469727,27.0,26.95670318603516,585000,0.0,0.1778869428468976,,0.0327588057403856,0.0737885993964968,,0,1,0
2010-11-26,0,26.6200008392334,28.700000762939453,26.6200008392334,27.799999237060547,27.75541877746582,1450000,0.0291991272483968,0.1469738182893279,0.1748673598567027,0.0323197416792736,0.0765829452294605,,1,1,0
2010-11-29,0,27.799999237060547,28.36000061035156,27.420000076293945,27.700000762939453,27.655580520629883,1065000,-0.0036035525164927,0.1433786103882873,0.2079171315258586,0.0316684011243677,0.078192996766651,0.0233697176639271,-1,1,1
2010-11-30,0,27.200000762939453,28.0,26.650400161743164,27.07999992370605,27.03657341003418,510000,-0.0226369955095128,0.1199086095172779,0.1764304871296962,0.0315751837453036,0.0778734106029862,0.0186464453698522,-1,1,1
2010-12-01,0,27.0802001953125,27.999799728393555,27.000200271606445,27.999799728393555,27.95489883422852,990000,0.033401912365531,0.1458446929031873,0.2186820483818768,0.0313857348604118,0.0787917935533059,0.0221866032087441,1,1,1
