Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
0,2010-01-04,5.654620170593262,5.685726165771484,5.499090194702148,5.66572904586792,3.731019735336304,4353119,,,,,,,,0,0,0
1,2010-01-05,5.692391872406006,5.750160217285156,5.525753021240234,5.6679511070251465,3.732485055923462,9181517,,0.00039266287005042244,,,,,,0,0,0
2,2010-01-06,5.625736236572266,5.687948226928711,5.459096908569336,5.50575590133667,3.625674247741699,8462298,,-0.029033976263931102,,,0.02080777607916777,,,-1,0,0
3,2010-01-07,5.432435035705566,5.454652786254883,5.076938152313232,5.212471008300781,3.432539701461792,33475183,,-0.05473984545489472,,,0.027587171764501494,,,-1,0,0
4,2010-01-08,5.219137191772461,5.3924407958984375,5.065828800201416,5.259130001068115,3.463265180587769,29735065,,0.008911412949037566,,,0.029054857077633816,,,1,0,0
5,2010-01-11,5.376887798309326,5.387998104095459,5.212471008300781,5.276905059814453,3.47497034072876,7920409,,0.0033741060561865033,,,0.027015997639008565,,,1,0,0
6,2010-01-12,5.254685878753662,5.376887798309326,5.076938152313232,5.165812015533447,3.4018120765686035,8249413,,-0.02127769059419285,-0.09237333043774443,,0.024335060861530148,,,-1,0,0
7,2010-01-13,5.250243186950684,5.259130001068115,5.072494029998779,5.12137508392334,3.3725504875183105,9162614,,-0.008638974002500684,-0.10140496731029532,,0.022361073679538296,0.0063863316777952005,,-1,-1,0
8,2010-01-14,5.132483959197998,5.270238876342773,5.116930961608887,5.243577003479004,3.453023910522461,6278087,,0.023581063607185464,-0.04878992743917868,,0.02468187140462832,0.02813487131115703,,1,-1,0
9,2010-01-15,5.214693069458008,5.265796184539795,5.123597145080566,5.205804824829102,3.428149461746216,5742049,6.676252238101536,-0.007229742887645839,-0.001279824871929766,,0.023102205899570172,0.04594354021758192,,-1,0,0
10,2010-01-18,5.205804824829102,5.261352062225342,5.1769208908081055,5.179142951965332,3.4105920791625977,2073492,6.532857178174045,-0.00513469358469567,-0.015325931405662949,,0.021822824337318848,0.04471730141224017,,-1,-1,0
11,2010-01-19,5.143593788146973,5.225801944732666,5.125819206237793,5.225801944732666,3.4413180351257324,3578991,6.189552560801906,0.008968641271640505,-0.009731396190208887,,0.021398537037408905,0.0435334241686002,,1,-1,0
