Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
0,2010-01-04,68.55000305175781,69.44999694824219,68.30000305175781,69.37000274658203,69.37000274658203,168300,,,,,,,,0,0,0
1,2010-01-05,69.45999908447266,70.02999877929688,69.31999969482422,69.9000015258789,69.9000015258789,179000,,0.007611134078784961,,,,,,0,0,0
2,2010-01-06,69.73999786376953,70.31999969482422,69.69999694824219,70.30000305175781,70.30000305175781,187400,,0.0057061711578941954,,,0.001347012199270793,,,1,0,0
3,2010-01-07,69.5199966430664,70.12999725341797,69.5199966430664,70.0,70.0,104900,,-0.0042766001777544485,,,0.0063849149436245095,,,-1,0,0
4,2010-01-08,69.41000366210938,70.0,69.30999755859375,69.4800033569336,69.4800033569336,177000,,-0.007456252361349536,,,0.007387988833622945,,,-1,0,0
5,2010-01-11,70.23999786376953,70.45999908447266,69.62000274658203,69.98999786376953,69.98999786376953,180200,,0.007313354491499898,,,0.0071067875824537595,,,1,0,0
6,2010-01-12,69.63999938964844,69.70999908447266,68.69999694824219,69.69999694824219,69.69999694824219,233800,,-0.004152070197218849,0.004745736991856274,,0.006802145698428615,,,-1,0,0
7,2010-01-13,69.66000366210938,70.0,68.97000122070312,70.0,70.0,89200,,0.004294968067068368,0.00142957098013953,,0.00634914713064975,0.0023448834744252576,,1,1,0
8,2010-01-14,70.0,70.0,69.12999725341797,69.5,69.5,176000,,-0.007168489478612516,-0.011445089656367003,,0.0065954036338154234,0.008552745281246377,,-1,-1,0
9,2010-01-15,68.80000305175781,69.19000244140625,68.16999816894531,68.5,68.5,286200,3.0735502823449767,-0.014493007302566864,-0.02166149678117942,,0.00788418185645395,0.01215802578380769,,-1,-1,0
10,2010-01-18,68.7699966430664,69.22000122070312,68.52999877929688,68.9000015258789,68.9000015258789,366200,3.4095882770540675,0.0058224548977160945,-0.008382789522113703,,0.007776460890963918,0.010554983342372445,,1,-1,0
11,2010-01-19,68.5,69.41999816894531,68.12000274658203,68.12000274658203,68.12000274658203,194200,3.4273567744635955,-0.01138530405164931,-0.027081448065263046,,0.00805262916587307,0.012486676619967394,,-1,-1,0
12,2010-01-20,68.5199966430664,68.61000061035156,66.91999816894531,67.69999694824219,67.69999694824219,269300,3.552721816682392,-0.006184761273681573,-0.029114139141725667,,0.007788530821929843,0.013415147895172216,,-1,-1,0
13,2010-01-21,68.0,68.0,65.37000274658203,65.9000015258789,65.9000015258789,995600,4.997073969287331,-0.02694767017764373,-0.06035677738643789,,0.010166819490740893,0.02082614842875746,,-1,-1,0
14,2010-01-22,65.5999984741211,65.95999908447266,64.91000366210938,65.58999633789062,65.58999633789062,653300,5.754411612070232,-0.004715275190627825,-0.05790356309845315,,0.009770119881194835,0.023405598030178564,,-1,-1,0
15,2010-01-26,65.05000305175781,65.36000061035156,64.12000274658203,64.9800033569336,64.9800033569336,456800,6.177567744791156,-0.009343607570312534,-0.05275416336619884,,0.00951519970131902,0.023951239449363056,,-1,-1,0
16,2010-01-27,64.98999786376953,65.0,63.900001525878906,64.9000015258789,64.9000015258789,443900,6.4877523896816935,-0.001231934680705545,-0.059808552944620494,,0.009225724209816925,0.024872889325787368,,-1,-1,0
17,2010-01-28,65.05999755859375,66.48999786376953,63.97999954223633,65.19999694824219,65.19999694824219,243700,6.7268433357635375,0.004611774905229567,-0.043811473987741635,,0.009182783212009422,0.024082361387333124,,1,-1,0
