Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
0,2010-01-04,9.36019802093506,9.36019802093506,9.36019802093506,9.36019802093506,5.194238185882568,0,,,,,,,,0,0,0
1,2010-01-05,9.36019802093506,9.540202140808104,9.000190734863281,9.495201110839844,5.269155979156494,1999,,0.014320223889703932,,,,,,0,0,0
2,2010-01-06,9.495201110839844,9.495201110839844,9.40519905090332,9.40519905090332,5.219210624694824,3888,,-0.009524024832567455,,,0.01686042996381677,,,-1,0,0
3,2010-01-07,9.522201538085938,9.522201538085938,9.522201538085938,9.522201538085938,5.2841386795043945,555,,0.012363462354002867,,,0.013237819610113416,,,1,0,0
4,2010-01-08,9.495201110839844,9.495201110839844,9.36019802093506,9.36019802093506,5.194238185882568,4444,,-0.017159661411139254,,,0.015738329458007887,,,-1,0,0
5,2010-01-11,9.40519905090332,9.40519905090332,9.270195960998535,9.270195960998535,5.144294261932373,7110,,-0.00966177989453746,,,0.014298295658668445,,,-1,0,0
6,2010-01-12,9.270195960998535,9.36019802093506,9.045190811157228,9.36019802093506,5.194238185882568,8555,,0.009661779894537387,0.0,,0.013636605324254068,,,1,0,0
7,2010-01-13,9.09919261932373,9.180193901062012,9.045190811157228,9.180193901062012,5.094348907470703,6333,,-0.019418102057308696,-0.03373832594701263,,0.014450960828147907,0.023856599063014676,,-1,-1,0
8,2010-01-14,9.306197166442873,9.315196990966797,9.306197166442873,9.315196990966797,5.1692657470703125,666,,0.014598788568839798,-0.009615512545605302,,0.014721554247432078,0.017381229557680296,,1,-1,0
9,2010-01-15,9.315196990966797,9.441200256347656,9.315196990966797,9.387199401855469,5.20922327041626,8888,0.029238740129264133,0.007700103687002695,-0.014278871212605519,,0.014046093006719284,0.014191976316873486,,1,-1,0
10,2010-01-18,9.40519905090332,9.468199729919434,9.36019802093506,9.36019802093506,5.194238185882568,23777,0.04566330789982692,-0.002880790198533829,0.0,,0.013281410935722139,0.01387725690414375,,-1,0,0
11,2010-01-19,9.540202140808104,9.720206260681152,9.540202140808104,9.67520523071289,5.369045257568359,31554,0.06679280755758985,0.033100130747727594,0.042761910642264915,,0.01607351812003918,0.025402138125138078,,1,1,0
12,2010-01-20,9.67520523071289,9.720206260681152,9.180193901062012,9.180193901062012,5.094348907470703,3777,0.06665304497337893,-0.052518232805036265,-0.019418102057308696,,0.022176819244522902,0.024056535227931806,,-1,-1,0
13,2010-01-21,9.720206260681152,9.720206260681152,9.450200080871582,9.540202140808104,5.294128894805908,1888,0.06759229403906389,0.038466582824066946,0.038466582824066946,,0.02396718796962239,0.027039016618110943,,1,1,0
14,2010-01-22,9.450200080871582,9.693204879760742,9.378198623657228,9.40519905090332,5.219210624694824,5888,0.0686093281508123,-0.014252281709621716,0.009615512545605314,,0.023406949559095794,0.025473661675126217,,-1,1,0
15,2010-01-26,9.540202140808104,9.702204704284668,9.540202140808104,9.702204704284668,5.38402795791626,333,0.06398357233823247,0.03109061597023321,0.03300602482883592,,0.023911922734104276,0.02599739224455823,,1,1,0
16,2010-01-27,9.720206260681152,9.720206260681152,9.684205055236816,9.720206260681152,5.394017219543457,10555,0.06564555239314102,0.001853631956990939,0.03774044698436057,,0.023101504810643592,0.026601530908028446,,0,1,0
17,2010-01-28,9.720206260681152,9.720206260681152,9.630204200744627,9.64820384979248,5.354061126708984,11110,0.06926565451044149,-0.0074350550138628495,-0.0027947387772299663,,0.022493707075322222,0.025543359685577766,,-1,-1,0
18,2010-01-29,9.720206260681152,9.810208320617676,9.67520523071289,9.810208320617676,5.443962574005127,7888,0.07451861137152227,0.01665184799208227,0.06637534201988848,,0.022101742364947965,0.02951266906601419,,1,1,0
19,2010-02-01,9.810208320617676,9.828207969665527,9.720206260681152,9.810208320617676,5.443962574005127,1999,0.069808534768768,0.0,0.027908759195821677,,0.021487369134170722,0.028696330166863238,,0,1,0
20,2010-02-02,9.792206764221191,9.810208320617676,9.783206939697266,9.792206764221191,5.43397331237793,6110,0.057799404504995176,-0.0018366102796452642,0.04032443062579813,,0.020936442494500117,0.028565719774583286,,0,1,0
21,2010-02-03,9.810208320617676,9.810208320617676,9.720206260681152,9.720206260681152,5.394017219543457,7888,0.04092753627278546,-0.007380182698574202,0.001853631956990939,,0.020514376351684044,0.027775448196901493,,-1,0,0
22,2010-02-04,9.729206085205078,9.729206085205078,9.585203170776367,9.585203170776367,5.319099426269531,9222,0.044892115472946345,-0.013986408816302335,-0.013986408816302335,0.023754038168058152,0.020300821268299633,0.027715461775589804,,-1,-1,0
23,2010-02-05,9.630204200744627,9.720206260681152,9.630204200744627,9.720206260681152,5.394017219543457,2444,0.045316038879000944,0.013986408816302328,0.0074350550138629025,0.02342022309465659,0.020015823171210503,0.026909589643852302,0.00023604290206453087,1,1,1
24,2010-02-08,9.792206764221191,9.810208320617676,9.792206764221191,9.810208320617676,5.443962574005127,1666,0.0424353593455116,0.009216792978219463,0.0,0.04216104090544336,0.019636847340514515,0.02629018722471047,0.010724950928360462,1,0,1
25,2010-02-09,9.792206764221191,9.810208320617676,9.720206260681152,9.810208320617676,5.443962574005127,6666,0.04702301683784527,0.0,0.0,0.029797578551440662,0.019227376056635756,0.025709941625110564,0.00875689099538677,0,0,1
26,2010-02-10,9.810208320617676,9.810208320617676,9.702204704284668,9.792206764221191,5.43397331237793,9222,0.04611580058501831,-0.0018366102796452642,0.0,0.04512062968293466,0.018852986451943186,0.025165137724187565,0.010225437935930759,0,0,1
27,2010-02-11,9.765207290649414,10.080212593078612,9.765207290649414,9.990212440490724,5.543851852416992,3888,0.04107165243767065,0.02001893962113418,0.027399122319708303,0.07480134919860627,0.018818754897838855,0.0248347290932517,0.019415383858935428,1,1,1
28,2010-02-12,10.080212593078612,10.080212593078612,9.810208320617676,9.9002103805542,5.493907451629639,4333,0.038526662502164674,-0.009049797205532681,0.03233573393047802,0.05608977209853621,0.018593584706154694,0.02467326673169343,0.01875744120895241,-1,1,1
29,2010-02-17,9.9002103805542,9.9002103805542,9.9002103805542,9.9002103805542,5.493907451629639,0,0.03707941450903682,0.0,0.018349325114175696,0.07550787415584478,0.018262326611401886,0.024167939204772514,0.020989503782495252,0,1,1
30,2010-02-18,9.9002103805542,10.035211563110352,9.720206260681152,10.035211563110352,5.56882381439209,5999,0.037106783219305516,0.013544125080805545,0.022676657216761743,0.07445321066781047,0.018069455050922556,0.02375395042374572,0.021756815785610804,1,1,1
31,2010-02-19,9.765207290649414,9.990212440490724,9.67520523071289,9.990212440490724,5.543851852416992,3555,0.03406937054891195,-0.004494327875272833,0.018182329341488924,0.06225877910553494,0.017807866269302388,0.023300718718916154,0.020908233113493217,-1,1,1
32,2010-02-22,9.720206260681152,9.810208320617676,9.630204200744627,9.801207542419434,5.438968181610107,12777,0.03678778926914207,-0.019100169003945917,0.0009187706171881647,0.04603940030012284,0.017914723990337948,0.0229607460912783,0.01988578516946157,-1,0,1
33,2010-02-23,9.801207542419434,9.828207969665527,9.585203170776367,9.828207969665527,5.453950881958008,6999,0.04011107592295392,0.002750908128284802,-0.01634926087566108,0.015690177680680078,0.01763406419164418,0.023171956034225994,0.02143290528957169,1,-1,1
34,2010-02-24,9.828207969665527,9.828207969665527,9.828207969665527,9.828207969665527,5.453950881958008,111,0.03898542515415067,0.0,-0.007299463670128342,0.06820841048571642,0.017366677156277703,0.023013816442530456,0.021314716916783237,0,-1,1
35,2010-02-25,9.990212440490724,9.990212440490724,9.990212440490724,9.990212440490724,5.543851852416992,222,0.034323008519657985,0.016349260875661117,0.009049797205532664,0.046091088537310504,0.01729410670931587,0.022615353851358218,0.020493506370423555,1,1,1
36,2010-02-26,9.810208320617676,9.882208824157717,9.630204200744627,9.873208999633787,5.478923320770264,5444,0.03162535177228516,-0.011780932039229636,-0.016275259914502464,0.04856243820770263,0.017196232625508814,0.022751761402052626,0.019748143541439795,-1,-1,1
37,2010-03-01,9.873208999633787,9.873208999633787,9.810208320617676,9.810208320617676,5.443962574005127,1222,0.029643556332745447,-0.006401397302259303,-0.018182329341488907,0.011070424935210318,0.017005175425324884,0.022918024116231568,0.021282530794998093,-1,-1,1
38,2010-03-02,9.810208320617676,9.810208320617676,9.765207290649414,9.765207290649414,5.418990135192871,4222,0.029520392138879258,-0.004597733870728069,-0.0036798942082711325,0.004619059107491262,0.01680078007248859,0.022661911111903712,0.022967686930069654,-1,-1,1
39,2010-03-03,9.765207290649414,9.810208320617676,9.720206260681152,9.810208320617676,5.443962574005127,338437,0.27454403848716014,0.0045977338707280605,-0.0018330684658278771,0.01665184799208227,0.01658762229320112,0.02238545304717443,0.023194228106626934,1,0,1
40,2010-03-04,9.720206260681152,9.810208320617676,9.720206260681152,9.810208320617676,5.443962574005127,3111,0.27235355268361866,0.0,-0.0018330684658278771,0.0,0.01637468618390941,0.022118204087368414,0.02455557176526794,0,0,0
41,2010-03-05,9.720206260681152,9.720206260681152,9.720206260681152,9.720206260681152,5.394017219543457,2555,0.2715653707760449,-0.009216792978219363,-0.02739912231970828,-0.009216792978219363,0.016249936428350032,0.02257812482299745,0.026333835251187182,-1,-1,-1
42,2010-03-08,9.810208320617676,9.810208320617676,9.720206260681152,9.720206260681152,5.394017219543457,4777,0.26575023966331923,0.0,-0.015618190280478677,-0.007380182698574202,0.01605117160122525,0.02256751742668393,0.027491852443748434,0,-1,-1
43,2010-03-09,9.720206260681152,9.9002103805542,9.630204200744627,9.9002103805542,5.493907451629639,11221,0.268872142611426,0.018349325114175696,0.00913253213595619,0.018349325114175696,0.016080667835006713,0.022265295114631104,0.02708035274021575,1,1,1
44,2010-03-10,9.9002103805542,9.9002103805542,9.720206260681152,9.9002103805542,5.493907451629639,444,0.2691160315972901,0.0,0.013730266006684234,0.03233573393047802,0.01589379994707745,0.022002154577263015,0.026462804889474088,0,1,1
45,2010-03-11,9.9002103805542,9.9002103805542,9.738205909729004,9.756207466125488,5.413997173309326,18555,0.282311974829787,-0.014652073093669667,-0.0055195409577135255,0.003697252020505834,0.015890521023840698,0.021801752119147783,0.02664420984332905,-1,-1,1
46,2010-03-12,9.60320281982422,9.60320281982422,9.53120231628418,9.60320281982422,5.329090118408203,9110,0.2848016250215616,-0.01580715497101453,-0.021326695928728084,-0.021326695928728084,0.015905361459716043,0.02195365217343996,0.028288207595097214,-1,-1,-1
47,2010-03-15,9.9002103805542,9.9002103805542,9.765207290649414,9.810208320617676,5.443962574005127,7999,0.28970807807280086,0.021326695928728143,0.009216792978219463,0.0,0.01602058319817197,0.02169159702009612,0.028385319988675984,1,1,0
48,2010-03-16,9.765207290649414,9.801207542419434,9.729206085205078,9.729206085205078,5.399011611938477,4666,0.290015656117106,-0.008291308050960457,0.0009254849272589424,-0.006454697771315277,0.015905860889618827,0.0214439187911794,0.028706021082274092,-1,0,-1
49,2010-03-17,9.738205909729004,9.738205909729004,9.702204704284668,9.738205909729004,5.40400505065918,5555,0.048984233211672945,0.0009244527213611298,-0.01649938746555546,-0.02554918467108817,0.015739311950016557,0.021451991466759718,0.029975591993248386,0,-1,-1
50,2010-03-18,9.702204704284668,9.702204704284668,9.67520523071289,9.67520523071289,5.369045257568359,3888,0.0495080335471127,-0.006490253885253008,-0.022989641350808544,-0.022989641350808544,0.015612033493091869,0.021614536139074086,0.03085006673379415,-1,-1,-1
51,2010-03-19,9.67520523071289,9.67520523071289,9.639204025268556,9.639204025268556,5.34906816482544,3888,0.05044101147893189,-0.0037277298884705375,-0.01206529814560932,-0.02671737123927911,0.01546734354236018,0.021510742452343447,0.03175146211822429,-1,-1,-1
52,2010-03-22,9.585203170776367,9.585203170776367,9.585203170776367,9.585203170776367,5.319099426269531,5555,0.05094375924510129,-0.005618362691198947,-0.0018765058657937365,-0.04587985901128359,0.015339023154116897,0.02129325242211729,0.0335996908868384,-1,0,-1
53,2010-03-23,9.540202140808104,9.540202140808104,9.450200080871582,9.450200080871582,5.244182109832764,4444,0.04584470440173384,-0.014184715673557825,-0.03738791746807956,-0.055570246809568555,0.015323371182522097,0.021893515604239216,0.03572219307603538,-1,-1,-1
54,2010-03-24,9.540202140808104,9.61220359802246,9.36019802093506,9.61220359802246,5.3340840339660645,35554,0.07074136652187732,0.016997887461076996,-0.012098721956042073,-0.019472190344545694,0.015349686187262731,0.02177238591449218,0.03578120436047302,1,-1,-1
55,2010-03-25,9.36019802093506,9.40519905090332,9.36019802093506,9.40519905090332,5.219210624694824,4444,0.06046631416354579,-0.021771010898440774,-0.03479418557584408,-0.043994109371271274,0.015500365138319313,0.02219396192634601,0.0367802582312804,-1,-1,-1
56,2010-03-26,9.40519905090332,9.40519905090332,9.36019802093506,9.36019802093506,5.194238185882568,6666,0.05861468210028183,-0.004796199057136405,-0.03310013074772762,-0.04879030842840767,0.015372663470683097,0.02251427884010289,0.037839975245010794,-1,-1,-1
57,2010-03-29,9.36019802093506,9.36019802093506,9.270195960998535,9.270195960998535,5.144294261932373,29443,0.07296645974043377,-0.00966177989453746,-0.039034180753794424,-0.07480134919860629,0.015288444102171792,0.02298421229703693,0.040116622562893826,-1,-1,-1
58,2010-03-30,9.270195960998535,9.270195960998535,9.180193901062012,9.180193901062012,5.094348907470703,5555,0.07337969846393211,-0.009756322162771329,-0.04317214022536682,-0.07277673932214783,0.015205935909347377,0.02354097065357418,0.041906595906054195,-1,-1,-1
59,2010-03-31,9.180193901062012,9.180193901062012,9.090191841125488,9.090191841125488,5.04440450668335,13110,0.07818230863730499,-0.009852257519742141,-0.03883968207155115,-0.07622759953963078,0.01512511872725231,0.02390099333955109,0.04359389425982011,-1,-1,-1
60,2010-04-01,9.36019802093506,9.84620761871338,9.090191841125488,9.090191841125488,5.04440450668335,11444,0.08308338666058532,0.0,-0.0558375695326281,-0.07162986566890259,0.014996528738837249,0.024806631959682805,0.04481598277768874,0,-1,-1
61,2010-04-05,9.13519287109375,9.13519287109375,9.000190734863281,9.090191841125488,5.04440450668335,13333,0.08926202827351634,0.0,-0.03406655863418727,-0.07622759953963078,0.014871163743102591,0.02495103228067989,0.046058557430509676,0,-1,-1
62,2010-04-06,9.13519287109375,9.13519287109375,9.000190734863281,9.000190734863281,4.9944610595703125,8888,0.0912360038190349,-0.009950100205025158,-0.039220459782076,-0.08617769974465579,0.01479772352377582,0.025199452357971386,0.04755666181504341,-1,-1,-1
63,2010-04-07,9.000190734863281,9.000190734863281,9.000190734863281,9.000190734863281,4.9944610595703125,2444,0.08976000347937783,0.0,-0.029558679887538488,-0.07696090676643642,0.014678118301678329,0.025215979118626716,0.048476449718919276,0,-1,-1
64,2010-04-08,8.910188674926758,8.910188674926758,8.109171867370605,8.109171867370605,4.5000081062316895,27,0.06455510065052768,-0.10425031213793577,-0.12405266986270304,-0.18121121890437225,0.01948896514644048,0.0295050868305514,0.05520673533192673,-1,-1,-1
65,2010-04-09,9.000190734863281,9.000190734863281,9.000190734863281,9.000190734863281,4.9944610595703125,111,0.0615442628178139,0.10425031213793583,-0.009950100205025158,-0.09531023188061209,0.023416984410193034,0.029259118723146113,0.056220759528989146,1,-1,-1
66,2010-04-12,8.919189453125,8.919189453125,8.910188674926758,8.910188674926758,4.944515705108643,4999,0.06022672190884988,-0.010050486296124221,-0.02000058650114934,-0.10536071817673621,0.02326523505070908,0.029071410575212956,0.0574643464951022,-1,-1,-1
67,2010-04-13,8.910188674926758,8.910188674926758,8.910188674926758,8.910188674926758,4.944515705108643,1999,0.04139825308374647,0.0,-0.02000058650114934,-0.09070864508306652,0.02308849067733181,0.02888687367022985,0.058067500237881216,0,-1,-1
68,2010-04-14,8.910188674926758,8.910188674926758,8.865187644958496,8.865187644958496,4.919544696807861,4444,0.040542250589725985,-0.005063039078491764,-0.015113525374615881,-0.07996452919054368,0.022921549420855523,0.028674816441851228,0.05829842163377009,-1,-1,-1
