Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
0,2010-01-04,7.70385217666626,7.725742816925049,7.613776206970215,7.635692119598389,1.9953030347824097,5342235,,,,,,,,0,0,0
1,2010-01-05,7.667325019836426,7.752530097961426,7.6478681564331055,7.752530097961426,2.02583384513855,6824296,,0.015185455238684486,,,,,,0,0,0
2,2010-01-06,7.772010803222656,7.786596775054932,7.557793140411377,7.606494903564453,1.9876737594604488,7768396,,-0.019016401310820396,,,0.024184364695324437,,,-1,0,0
3,2010-01-07,7.606494903564453,7.6892409324646,7.496939182281494,7.53346586227417,1.968590497970581,5039992,,-0.00964718646260169,,,0.017673941609845877,,,-1,0,0
4,2010-01-08,7.545641899108887,7.572403907775879,7.423933982849121,7.526161193847656,1.9666810035705569,4442075,,-0.0009704512378045679,,,0.014537780190608897,,,0,0,0
5,2010-01-11,7.584578990936279,7.606494903564453,7.477482795715332,7.521289825439453,1.9654076099395752,4198556,,-0.0006476932748275156,,,0.012659695319294735,,,0,0,0
6,2010-01-12,7.423933982849121,7.560227870941162,7.37769079208374,7.557793140411377,1.974946975708008,7113809,,0.004841891356601708,-0.010254385690767805,,0.011769193396668922,,,1,0,0
7,2010-01-13,7.565097808837891,7.579709053039551,7.426369190216064,7.572403907775879,1.978764772415161,5965202,,0.001931247464144855,-0.02350859346530764,,0.010831499676244754,0.009372140196632578,,1,-1,0
8,2010-01-14,7.574839115142822,7.589448928833008,7.375256061553955,7.399582862854004,1.9336051940917969,5195220,,-0.023086561081822922,-0.027578753236310084,,0.012668819081161697,0.0090588256702621,,-1,-1,0
9,2010-01-15,7.380125999450684,7.44826078414917,7.217021942138672,7.277874946594238,1.9018011093139648,5836666,0.8441301147377693,-0.016584847212324463,-0.034516413986032876,,0.01257939443050663,0.01020752664067135,,-1,-1,0
10,2010-01-18,7.297356128692627,7.311966896057129,7.13184118270874,7.13184118270874,1.863640666007996,5345520,0.8389596905878915,-0.020269467486911316,-0.053815430235139586,,0.012765948187460458,0.016011257611996562,,-1,-1,0
