Date,Open,High,Low,Close,Adj Close,Volume
2010-10-25,24.100000381469727,24.399999618530273,22.100799560546875,23.34000015258789,23.30257225036621,25180000
2010-10-26,22.800199508666992,23.399999618530273,22.5,22.5,22.463918685913086,7200000
2010-10-27,22.5,23.200000762939453,22.20240020751953,22.700000762939453,22.663599014282227,3685000
2010-10-28,22.709999084472656,22.709999084472656,22.100000381469727,22.5,22.463918685913086,2900000
2010-10-29,22.600000381469727,22.899999618530273,22.399999618530273,22.739999771118164,22.703533172607422,825000
2010-11-01,22.84000015258789,23.779800415039062,22.84000015258789,23.5,23.46231460571289,910000
2010-11-03,23.760000228881836,24.200000762939453,23.403400421142578,23.899999618530273,23.86167335510254,2010000
2010-11-04,23.899999618530273,24.199800491333008,23.800399780273438,23.959999084472656,23.92157745361328,1385000
2010-11-05,23.9596004486084,24.440000534057617,23.9596004486084,24.399999618530273,24.360872268676758,5510000
2010-11-08,24.399999618530273,24.399999618530273,24.0,24.0,23.96151351928711,960000
2010-11-09,24.000200271606445,24.600000381469727,23.600000381469727,23.600000381469727,23.56215476989746,1500000
2010-11-10,24.200000762939453,24.200000762939453,23.220399856567383,23.700000762939453,23.66199493408203,465000
2010-11-11,23.200000762939453,23.84000015258789,23.200000762939453,23.600000381469727,23.56215476989746,1085000
2010-11-12,23.59980010986328,23.699800491333008,23.31220054626465,23.399999618530273,23.36247444152832,345000
2010-11-16,23.0,23.200000762939453,22.200000762939453,22.240999221801758,22.205333709716797,1245000
2010-11-17,22.240999221801758,22.73979949951172,22.24020004272461,22.600000381469727,22.563758850097656,1025000
2010-11-18,22.899999618530273,24.079999923706055,22.899999618530273,24.000200271606445,23.961713790893555,1300000
2010-11-19,23.5,24.100000381469727,23.5,24.0,23.96151351928711,1455000
2010-11-22,24.040199279785156,24.040199279785156,23.799999237060547,24.020000457763672,23.981481552124023,815000
2010-11-23,24.0,24.399999618530273,23.899999618530273,24.200000762939453,24.16119384765625,1040000
2010-11-24,24.600000381469727,27.0,24.600000381469727,27.0,26.956703186035156,1055000
2010-11-25,27.600000381469727,27.600000381469727,26.600000381469727,27.0,26.956703186035156,585000
2010-11-26,26.6200008392334,28.700000762939453,26.6200008392334,27.799999237060547,27.75541877746582,1450000
2010-11-29,27.799999237060547,28.360000610351562,27.420000076293945,27.700000762939453,27.655580520629883,1065000
2010-11-30,27.200000762939453,28.0,26.650400161743164,27.079999923706055,27.03657341003418,510000
2010-12-01,27.0802001953125,27.999799728393555,27.000200271606445,27.999799728393555,27.954898834228516,990000
2010-12-02,28.0,29.945999145507812,27.799999237060547,29.600000381469727,29.552534103393555,1580000
