Date,event,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
2010-01-04,0,26.299999237060547,26.39999961853028,26.059999465942383,26.299999237060547,25.250459671020508,1155600,,,,,,,,0,0,0
2010-01-05,0,26.309999465942383,26.3799991607666,25.63999938964844,26.07999992370605,25.03923797607422,1749200,,-0.0084002468451345,,,,,,0,0,0
2010-01-06,0,26.0,26.540000915527344,26.0,26.3799991607666,25.327266693115234,1581400,,0.0114374367964615,,,0.014027360626006,,,1,0,0
2010-01-07,0,26.100000381469727,26.65999984741211,25.920000076293945,26.65999984741211,25.596092224121094,1057600,,0.0105581420385502,,,0.011208087560629,,,1,0,0
2010-01-08,0,26.989999771118164,28.200000762939453,26.89999961853028,27.950000762939453,26.834613800048828,3082100,,0.0472529215359263,,,0.0232383632185641,,,1,0,0
2010-01-11,0,28.350000381469727,28.81999969482422,27.81999969482422,28.030000686645508,26.911420822143555,1934400,,0.0028581485097866,,,0.0208695947813967,,,1,0,0
2010-01-12,0,27.51000022888184,27.61000061035156,26.39999961853028,27.5,26.402570724487305,1367200,,-0.0190893810450532,0.0446170209905371,,0.0227441675414207,,,-1,0,0
2010-01-13,0,27.690000534057617,27.799999237060547,27.25,27.790000915527344,26.68099975585937,1017400,,0.010490311114941,0.0635075789506127,,0.0207945546683884,0.013357641633967,,1,1,0
2010-01-14,0,27.809999465942383,27.850000381469727,26.799999237060547,26.809999465942383,25.7401065826416,1511400,,-0.0359013495548583,0.0161687925992927,,0.024701389066024,0.0238296578932615,,-1,1,0
2010-01-15,0,26.600000381469727,27.07999992370605,25.920000076293945,26.200000762939453,25.15445137023925,1628200,8.853272375367805,-0.023015469162358,-0.0174048186016156,,0.0246102580966184,0.0352701805176526,,-1,-1,0
