Date,event,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
2010-01-04,0,50.18999862670898,51.4900016784668,49.79999923706055,51.4900016784668,22.352840423583984,2381400,,,,,,,,0,0,0
2010-01-05,0,51.540000915527344,52.540000915527344,51.2400016784668,51.970001220703125,22.56122398376465,3001800,,0.0092792784695498,,,,,,0,0,0
2010-01-06,0,52.0,53.369998931884766,51.77999877929688,53.06999969482422,23.03875160217285,2742800,,0.0209449706685906,,,0.0082488900611767,,,1,0,0
2010-01-07,0,52.5099983215332,53.540000915527344,52.5,53.290000915527344,23.134262084960938,2543100,,0.004137075377413,,,0.0086123551873914,,,1,0,0
2010-01-08,0,53.29999923706055,54.2400016784668,53.0,53.810001373291016,23.35999870300293,2444500,,0.0097103766342586,,,0.007085781578192,,,1,0,0
2010-01-11,0,54.59999847412109,54.59999847412109,53.34000015258789,53.650001525878906,23.290546417236328,2785300,,-0.0029775573640294,,,0.0087653255706775,,,-1,0,0
2010-01-12,0,52.79999923706055,53.5,52.29999923706055,53.5,23.225425720214844,2606400,,-0.0027999302851268,0.0382942135006562,,0.009038819301212,,,-1,0,0
2010-01-13,0,54.20000076293945,54.380001068115234,53.41999816894531,54.15999984741211,23.511945724487305,2635700,,0.0122610059076996,0.0412759409388059,,0.0085452007413588,0.0021083996911656,,1,1,0
2010-01-14,0,54.18000030517578,54.79999923706055,53.70000076293945,54.150001525878906,23.50760269165039,1593300,,-0.000184733073607,0.020146237196608,,0.008333471453088,0.0114360841395467,,0,1,0
2010-01-15,0,53.77999877929688,53.9900016784668,52.84999847412109,53.45000076293945,23.20372200012207,2225400,4.038711138702614,-0.0130111907785005,0.0029979710406945,,0.010108702220567,0.0177712193967004,,-1,1,0
2010-01-18,0,53.29999923706055,54.34999847412109,53.29999923706055,54.20000076293945,23.5293083190918,1109300,3.848666839632397,0.0139341097591773,0.007221704165613,,0.0100201165400519,0.0174640634164972,,1,1,0
2010-01-19,0,53.5099983215332,55.0,53.5099983215332,54.95000076293945,23.85489654541016,1889000,3.689917934041894,0.013742695545696,0.0239419570753387,,0.0098542882488905,0.0156407047786303,,1,1,0
2010-01-20,0,53.90999984741211,54.40999984741211,53.0,53.45000076293945,23.20372200012207,3131700,3.7562997206953535,-0.0276768053048734,-0.000934917944408,,0.0135017960013358,0.0167651160318676,,-1,0,0
