Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-05,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-06,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-07,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-08,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-11,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-12,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-13,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-14,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-15,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-18,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-19,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-20,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-21,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-22,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-26,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-27,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-28,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-01-29,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0
2010-02-01,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.872722625732422,0
2010-02-02,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.872722625732422,0
2010-02-03,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.872722625732422,0
2010-02-04,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.872722625732422,0
2010-02-05,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.872722625732422,0
2010-02-08,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.872722625732422,0
2010-02-09,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.872722625732422,0
